target_idx,context_size,model_name,model_id,route,provider_pin,prompt_version,llm_output,provider,usage,finish_reason,error,attempts,score,match,divergence,length_ratio,refusal,failed
1627,1,qwen3.8-27b,qwen/qwen3.8-27b,openrouter,akashml,v2.1,"But now, as the whales were thus distracted, we were enabled to take advantage of the opportunity, and by a sudden and vigorous pull, we succeeded in bringing our boat within a few yards of the nearest of the herd.",AkashML,"{'completion_tokens': 46, 'prompt_tokens': 520, 'total_tokens': 566, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.0003812, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.0003812, 'upstream_inference_prompt_cost': 0.000234, 'upstream_inference_completions_cost': 0.0001472}}",stop,,1,48.0,False,0.0,0.23672566371681417,False,False
1093,3,kimi-k3,moonshotai/kimi-k3,openrouter,chutes,v2.1,"“‘Moby Dick!’ cried Don Sebastian; ‘St. Dominic! Sir sailor, but do whales have christenings? Whom call you Moby Dick?’

“‘A very white, and famous, and most deadly immortal monster, Don;—but that would be too long a story.’

“‘How? how?’ cried all the young Spaniards, crowding.

“‘Nay, Dons, Dons—nay, nay! I cannot rehearse that now. Let me get more into the air, Sirs.’

“‘The chicha! the chicha!’ cried Don Pedro; ‘our vigorous friend looks faint;—fill up his empty glass!’",Chutes,"{'completion_tokens': 151, 'prompt_tokens': 495, 'total_tokens': 646, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.00375, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.00375, 'upstream_inference_prompt_cost': 0.001485, 'upstream_inference_completions_cost': 0.002265}}",stop,,1,100.0,True,1.0,4.016806722689076,False,False
2426,3,qwen3.8-27b,qwen/qwen3.8-27b,openrouter,akashml,v2.1,"But now, as the whale thus slowly revolved, and the sun, which had been hidden by the spout, again shone out, the whole scene was illuminated in a manner that seemed to heighten the horror of the spectacle; for the white head, as it rose and fell, appeared to be a great, pale, and terrible moon, rising and setting in the dark and heaving sea; and the spray, as it was tossed into the air, caught the light and sparkled like a million diamonds, while the two wrecks of the boat, with their clinging crew, floated on either side, like two fragments of a broken dream, drifting helplessly in the vast and indifferent expanse of the ocean.",AkashML,"{'completion_tokens': 147, 'prompt_tokens': 650, 'total_tokens': 797, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.0007629, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.0007629, 'upstream_inference_prompt_cost': 0.0002925, 'upstream_inference_completions_cost': 0.0004704}}",stop,,1,43.0,False,0.0,1.9303030303030304,False,False
1093,3,mistral-medium-3.5,mistralai/mistral-medium-3-5,openrouter,mistral,v2.1,"“‘Moby Dick!’ cried Captain Ahab. ‘Do ye know him, man?’",Mistral,"{'completion_tokens': 20, 'prompt_tokens': 453, 'total_tokens': 473, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 128, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.0008295, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.0008295, 'upstream_inference_prompt_cost': 0.0006795, 'upstream_inference_completions_cost': 0.00015}}",stop,,1,61.0,False,0.16101694915254236,0.47058823529411764,False,False
2438,1,mistral-medium-3.5,mistralai/mistral-medium-3-5,openrouter,mistral,v2.1,"But as the sun rose higher and higher, a beating as of a million of horses hoove came from the east, and the sea was seen to be all astir with a prodigious commotion.",Mistral,"{'completion_tokens': 42, 'prompt_tokens': 547, 'total_tokens': 589, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.0011355, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.0011355, 'upstream_inference_prompt_cost': 0.0008205, 'upstream_inference_completions_cost': 0.000315}}",stop,,1,46.0,False,0.005484460694698354,0.30347349177330896,False,False
2438,1,kimi-k3,moonshotai/kimi-k3,openrouter,chutes,v2.1,"As he thus passed and repassed the planks, the ship, with every mast and sail, and with the three boats now swung to her side, seemed like some mighty steed prancing to the trumpet’s sound; while the helmsman, with steady hand, guided her straight for the white whale’s wake. The crew, silent and intent, watched their captain with a mixture of awe and dread, knowing that his relentless will drove them onward, and that no power on earth could turn him from his purpose. The sun climbed higher, beating down upon the deck, and the sea sparkled with a thousand dancing lights, but no eye among them turned from the horizon where Moby Dick’s spout might next appear. Thus the hours passed, and the Pequod, like a thing possessed, sped on in the wake of the white whale, her sails bellying with the wind, her crew held in the iron grip of Ahab’s fate.",Chutes,"{'completion_tokens': 201, 'prompt_tokens': 581, 'total_tokens': 782, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.004758, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.004758, 'upstream_inference_prompt_cost': 0.001743, 'upstream_inference_completions_cost': 0.003015}}",stop,,1,46.0,False,0.010968921389396709,1.5521023765996345,False,False
875,10,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,openrouter,anthropic,v2.1,"In the year 1807, the ship Pusie Hall, of London, was attacked by a sperm whale, which so stove her in, that she sank in less than three minutes. But the most terrible of all was the taking of the ship Ann Alexander, of New Bedford, in the year 1851. She was cruising in the Pacific, when, after giving chase to a shoal of sperm whales, and after the boats had been lowered, one of them was stove by a whale, and sunk. The ship was then put about, and the whale, making a sudden onset, stove in her bows, and she sank in a few minutes. The crew escaped in their boats, and were picked up by a passing vessel. It is well known that the ship Essex was not the only vessel that has been stove and sunk by a sperm whale. In the year 1820, the ship Essex, Captain Pollard, of Nantucket, was cruising in the Pacific Ocean, when she was attacked by a sperm whale, which stove her in, and she sank in less than ten minutes.",Anthropic,"{'completion_tokens': 248, 'prompt_tokens': 2070, 'total_tokens': 2318, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.00993, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.00993, 'upstream_inference_prompt_cost': 0.00621, 'upstream_inference_completions_cost': 0.00372}}",stop,,1,47.0,False,0.10227272727272728,10.397727272727273,False,False
1058,3,claude-haiku-4.5,anthropic/claude-haiku-4.5,openrouter,anthropic,v2.1,"""Precisely here the ship's nods were heard, as Steelkilt glanced round the circle of his comrades, and saw by their faces that they stood by him to a man. It was a critical moment. The Captain, with a rage in his eye that would have curdled milk, made a rush towards Steelkilt; but the Lakeman coolly interposed his arm, and said in a low voice:—'Captain, I have just one word to say. We've shipped for the cruise, and we mean to do our duty; but we won't be flogged. That's the long and short of it. Now, what say ye?'""",Anthropic,"{'completion_tokens': 148, 'prompt_tokens': 325, 'total_tokens': 473, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.001065, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.001065, 'upstream_inference_prompt_cost': 0.000325, 'upstream_inference_completions_cost': 0.00074}}",stop,,1,43.0,False,0.0,5.148514851485149,False,False
1058,1,gpt-5.6-sol,gpt-5.6-sol,openai,,v2.1,"“‘Down into the forecastle then, down with ye, I’ll keep ye there till ye’re sick of it.’ Down they went. ‘The rest of you, come aft to the braces,’ said the mate. ‘Brace forward!’ Not a man moved. The mate looked from one to another, and then the mutineers advanced and ranged themselves at the windlass. The mate was at his wit’s end; but he had a good mind to flog them all round—thought, upon the whole, he would do so. He went to his cabin and came back with a pistol. ‘Down, men!’ he cried. ‘Down into the forecastle, every mother’s son of ye, or I’ll shoot!’”",,"{'completion_tokens': 152, 'prompt_tokens': 199, 'total_tokens': 351, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0}}",stop,,1,97.0,True,0.95,5.603960396039604,False,False
1154,1,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,openrouter,anthropic,v2.1,"As with the Hawaiian savage, so with the white sailor-savage. With the same marvellous patience, and with the same single shark's tooth, of his one poor jack-knife, he will carve you a bit of bone sculpture, not quite as workmanlike, but as close packed in its maziness of design, as the Greek savage, Achilles's shield; and full of barbaric spirit and suggestiveness, as the prints of that fine old Dutch savage, Albert Durer.",Anthropic,"{'completion_tokens': 109, 'prompt_tokens': 233, 'total_tokens': 342, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.002334, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.002334, 'upstream_inference_prompt_cost': 0.000699, 'upstream_inference_completions_cost': 0.001635}}",stop,,1,100.0,True,1.0,1.0,False,False
2426,3,qwen3.7-max,qwen/qwen3.7-max,openrouter,alibaba,v2.1,"But not only did this peculiar attitude of the whale seem to indicate a deliberate malice, but the very manner of his slow revolution, as if he were consciously displaying himself to his pursuers, had in it something so strangely portentous, that even the most hardened and reckless among the crew were for the moment awed into a pause; while Ahab, floating upon the sea, and still within sight of the monster, seemed for an instant to be paralyzed by the spectacle, and then, recovering himself with a fierce energy, shouted out to the nearest boat to rescue him, ere yet the whale should resume his destructive career.",Alibaba,"{'completion_tokens': 126, 'prompt_tokens': 650, 'total_tokens': 776, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.0015163, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.0015163, 'upstream_inference_prompt_cost': 0.00095875, 'upstream_inference_completions_cost': 0.00055755}}",stop,,1,49.0,False,0.0,1.878787878787879,False,False
1058,3,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,openrouter,anthropic,v2.1,"""'Down into the forecastle then, down with ye, I'll keep ye there till ye're sick of it. Down ye go.'

""'Shall we?' cried the Lakeman.

""'Down, dog, and kennel!' was the rejoinder.

""The Lakeman now patrolled the barricade, all the while keeping his eye on the Captain, and jerking out such sentences as these:—'It's not our fault; we didn't want it; I told them not to harm him; didn't I tell them? didn't I? didn't I?'—and so on, till at last the Captain made a sudden rush among the group; he was met by a blow from the Lakeman, and a general melee ensued; in which the Captain was felled by a blow from the Lakeman's fist, and the rest of the crew were tumbled into the forecastle.""",Anthropic,"{'completion_tokens': 203, 'prompt_tokens': 326, 'total_tokens': 529, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.004023, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.004023, 'upstream_inference_prompt_cost': 0.000978, 'upstream_inference_completions_cost': 0.003045}}",stop,,1,96.0,True,1.0,6.792079207920792,False,False
875,10,glm-5.2,z-ai/glm-5.2,openrouter,z-ai,v2.1,"In this extract, as in various other passages of his narrative, the worthy mate, in some respects, looks the way in which Jonah's friend looks at him when he tries to show him ""the horrid aspect and revenge of the whale.""",Z.AI,"{'completion_tokens': 49, 'prompt_tokens': 1907, 'total_tokens': 1956, 'completion_tokens_details': {'accepted_prediction_tokens': None, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': None, 'image_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0, 'cache_write_tokens': 0, 'video_tokens': 0}, 'cost': 0.0028854, 'is_byok': False, 'cost_details': {'upstream_inference_cost': 0.0028854, 'upstream_inference_prompt_cost': 0.0026698, 'upstream_inference_completions_cost': 0.0002156}}",stop,,1,48.0,False,0.03409090909090909,2.5113636363636362,False,False
